,v_index,user_token,prolific_id,topic,post_belief,post_CI_lower,post_CI_upper,var,vis_condition,pre_belief,pre_CI_lower,pre_CI_upper,interaction_belief,interaction_CI_lower,interaction_CI_upper,pre_attitude,post_attitude,pre_attitude_adjusted,pre_attitude_strength,post_attitude_adjusted,post_attitude_strength
494,2,520f9bd2-0094-4ece-8262-5037ddabdb8a,61fa94df5719bc09cb835064,union,0.06097710677246426,-0.36769164754901235,0.4896458610939407,Union Membership Rate_State GDP Growth,scatter,0.6370367121035534,0.41730700294962597,0.8567664212574808,,,,,,,,,
495,3,520f9bd2-0094-4ece-8262-5037ddabdb8a,61fa94df5719bc09cb835064,union,-0.09759253663439504,-0.49993545321084326,0.30475037994205323,Union Membership Rate_Unemployment Rate,scatter,-0.311939840915056,-0.6353189052243184,0.011439223394206444,,,,,,,,,
496,4,520f9bd2-0094-4ece-8262-5037ddabdb8a,61fa94df5719bc09cb835064,union,-0.19638129951501604,-0.608400388945403,0.21563778991537097,Union Membership Rate_Proportion Uninsured,scatter,0.10586686561178094,-0.3348240641855038,0.5465577954090657,,,,,,,,,
497,5,520f9bd2-0094-4ece-8262-5037ddabdb8a,61fa94df5719bc09cb835064,union,0.04977668831233095,-0.399350734228702,0.49890411085336384,Union Membership Rate_Income Inequality,scatter,0.29273776105851734,-0.19665806462956453,0.782133586746599,,,,,,,,,
498,0,520f9bd2-0094-4ece-8262-5037ddabdb8a,61fa94df5719bc09cb835064,covid,0.061275943070430605,-0.01733628701802936,0.1398881731588908,Vaccination Rate_Adverse Vaccination Events,scatter,0.017489788828244368,-0.05037450496843632,0.08535408262492505,,,,,,,,,
499,1,520f9bd2-0094-4ece-8262-5037ddabdb8a,61fa94df5719bc09cb835064,covid,-0.0925990923787135,-0.2158703210160997,0.0306721362586726,Vaccination Rate_I.C.U. Capacity Ratio,scatter,-0.33775390844182995,-0.49700080742988084,-0.17850700945377923,,,,,,,,,
500,2,520f9bd2-0094-4ece-8262-5037ddabdb8a,61fa94df5719bc09cb835064,covid,-0.3243451853147273,-0.5477385422637857,-0.10095182836566896,Vaccination Rate_Case Density,scatter,-0.3329554294647656,-0.5566155634471601,-0.10929529548237071,,,,,,,,,
501,3,520f9bd2-0094-4ece-8262-5037ddabdb8a,61fa94df5719bc09cb835064,covid,-0.5381453424823706,-0.7753104447783832,-0.3009802401863579,Vaccination Rate_Death Rate,scatter,-0.5778521298780319,-0.7902417064372749,-0.365462553318789,,,,,,,,,
502,4,520f9bd2-0094-4ece-8262-5037ddabdb8a,61fa94df5719bc09cb835064,covid,0.209376375052585,0.015771247180056402,0.40298150292511337,Vaccination Rate_Infection Rate,scatter,-0.27930721805366265,-0.44595161701662933,-0.11266281909069575,,,,,,,,,
503,5,520f9bd2-0094-4ece-8262-5037ddabdb8a,61fa94df5719bc09cb835064,covid,-0.13659629503044396,-0.4031064250639779,0.1299138350030904,Vaccination Rate_Test Positivity Ratio,scatter,0.11666699793357171,0.002924496079561356,0.23040949978758207,,,,,,,,,
504,0,54344687-1baa-480a-b4d0-6f8908ed2ee7,60e5f4ebca9d0e7a4305231f,covid,0.31109221828581557,-0.04533257638903526,0.667517012960666,Vaccination Rate_Adverse Vaccination Events,hop,0.38161911464337406,0.043252934917639596,0.7199852943691083,,,,,,,,,
505,1,54344687-1baa-480a-b4d0-6f8908ed2ee7,60e5f4ebca9d0e7a4305231f,covid,0.2901693489477404,-0.11380201151458996,0.6941407094100707,Vaccination Rate_Case Density,hop,0.0018614599964787981,-0.24130692580916552,0.24502984580212273,,,,,,,,,
506,2,54344687-1baa-480a-b4d0-6f8908ed2ee7,60e5f4ebca9d0e7a4305231f,covid,0.3521028586445296,0.15193805532334403,0.5522676619657154,Vaccination Rate_Infection Rate,hop,0.2714913927977711,-0.3193303079865188,0.8623130935820604,,,,,,,,,
507,3,54344687-1baa-480a-b4d0-6f8908ed2ee7,60e5f4ebca9d0e7a4305231f,covid,-0.2128039235357258,-0.3716169416487656,-0.053990905422685975,Vaccination Rate_I.C.U. Capacity Ratio,hop,-0.19602198456406184,-0.5074343289855059,0.11539035985738222,,,,,,,,,
508,4,54344687-1baa-480a-b4d0-6f8908ed2ee7,60e5f4ebca9d0e7a4305231f,covid,0.08080366390812577,-0.169616711926597,0.33122403974284875,Vaccination Rate_Test Positivity Ratio,hop,-0.922275050414886,-1.0,-0.5319440165730049,,,,,,,,,
509,5,54344687-1baa-480a-b4d0-6f8908ed2ee7,60e5f4ebca9d0e7a4305231f,covid,0.028482125124808633,-0.15228730500074011,0.20925155525035732,Vaccination Rate_Death Rate,hop,0.0018527919761643918,0.0018527919761643918,0.0018527919761643918,,,,,,,,,
510,0,54344687-1baa-480a-b4d0-6f8908ed2ee7,60e5f4ebca9d0e7a4305231f,union,0.20657933023981223,-0.3256980291860723,0.738856689665697,Union Membership Rate_Income Inequality,hop,-1.0,-1.0,-0.8722039270931949,,,,,,,,,
511,1,54344687-1baa-480a-b4d0-6f8908ed2ee7,60e5f4ebca9d0e7a4305231f,union,0.1951469400506265,-0.03111927979801349,0.4214131598992663,Union Membership Rate_Poverty Rate,hop,0.4123675862543883,-0.11415526846796764,0.9388904409767445,,,,,,,,,
512,2,54344687-1baa-480a-b4d0-6f8908ed2ee7,60e5f4ebca9d0e7a4305231f,union,0.17474956157054766,-0.03402973232101836,0.38352885546211346,Union Membership Rate_State GDP Growth,hop,-0.38003132805528933,-0.5028124918945469,-0.2572501642160318,,,,,,,,,
513,3,54344687-1baa-480a-b4d0-6f8908ed2ee7,60e5f4ebca9d0e7a4305231f,union,0.7945968522039941,0.4750163977484132,1.0,Union Membership Rate_Unemployment Rate,hop,1.0,0.6450349736057557,1.0,,,,,,,,,
514,4,54344687-1baa-480a-b4d0-6f8908ed2ee7,60e5f4ebca9d0e7a4305231f,union,0.14222275624128544,-0.12140965701447609,0.40585516949704714,Union Membership Rate_Proportion Uninsured,hop,-0.004494729400753794,-0.18639647833335915,0.17740701953185134,,,,,,,,,
515,5,54344687-1baa-480a-b4d0-6f8908ed2ee7,60e5f4ebca9d0e7a4305231f,union,-0.18198627213506618,-0.3236991940461134,-0.040273350224018734,Union Membership Rate_Median Income,hop,-0.24686611776959166,-0.40825124794497536,-0.08548098759420797,,,,,,,,,
516,0,ba5ea6c0-4417-49ff-98b1-64bd5a79015d,5a8b1ee2000dab00018cc7cd,union,0.5285527288046161,0.36389697430227974,0.6932084833069521,Union Membership Rate_Median Income,scatter,0.4554231870709329,0.009757671793181322,0.9010887023486849,,,,,,,,,
517,1,ba5ea6c0-4417-49ff-98b1-64bd5a79015d,5a8b1ee2000dab00018cc7cd,union,-0.41766859732940187,-0.6170733550370464,-0.21826383962175738,Union Membership Rate_Poverty Rate,scatter,-0.4675373483881002,-1.0,0.2899266319727747,,,,,,,,,
518,2,ba5ea6c0-4417-49ff-98b1-64bd5a79015d,5a8b1ee2000dab00018cc7cd,union,-0.49749928158748885,-0.6582026567896833,-0.3367959063852947,Union Membership Rate_Proportion Uninsured,scatter,-0.999529127408769,-1.0,-0.4469523225399479,,,,,,,,,
519,3,ba5ea6c0-4417-49ff-98b1-64bd5a79015d,5a8b1ee2000dab00018cc7cd,union,0.180041629044412,0.06610026218883047,0.29398299589999377,Union Membership Rate_Unemployment Rate,scatter,-0.6658399283267351,-1.0,-0.17231817261398263,,,,,,,,,
520,4,ba5ea6c0-4417-49ff-98b1-64bd5a79015d,5a8b1ee2000dab00018cc7cd,union,-0.3303910162441206,-0.5084625207164757,-0.15231951177176567,Union Membership Rate_State GDP Growth,scatter,0.27902989842522663,-0.4471314237308523,1.0,,,,,,,,,
521,5,ba5ea6c0-4417-49ff-98b1-64bd5a79015d,5a8b1ee2000dab00018cc7cd,union,-0.017023300386370843,-0.05323876517541448,0.019192164402672685,Union Membership Rate_Income Inequality,scatter,-0.3236413190624281,-0.8580966979148441,0.2108140597899879,,,,,,,,,
522,0,ba5ea6c0-4417-49ff-98b1-64bd5a79015d,5a8b1ee2000dab00018cc7cd,covid,0.1590920286221209,0.04928287643606799,0.2689011808081738,Vaccination Rate_Adverse Vaccination Events,scatter,-0.10512009541135181,-0.2507040414067947,0.0404638505840913,,,,,,,,,
523,1,ba5ea6c0-4417-49ff-98b1-64bd5a79015d,5a8b1ee2000dab00018cc7cd,covid,-0.18535593409703915,-0.33823374699111947,-0.032478121202958565,Vaccination Rate_I.C.U. Capacity Ratio,scatter,-0.5756761675924991,-0.8477975445268018,-0.30355479065819635,,,,,,,,,
524,2,ba5ea6c0-4417-49ff-98b1-64bd5a79015d,5a8b1ee2000dab00018cc7cd,covid,0.24551789106623678,0.08800649671205774,0.4030292854204163,Vaccination Rate_Infection Rate,scatter,-0.34001812367848694,-0.6205186924327972,-0.05951755492417665,,,,,,,,,
525,3,ba5ea6c0-4417-49ff-98b1-64bd5a79015d,5a8b1ee2000dab00018cc7cd,covid,-0.4377010675594715,-0.6037169005529879,-0.2716852345659555,Vaccination Rate_Test Positivity Ratio,scatter,-0.13870481067390056,-0.7276717070073278,0.45026208565952675,,,,,,,,,
526,4,ba5ea6c0-4417-49ff-98b1-64bd5a79015d,5a8b1ee2000dab00018cc7cd,covid,-0.44896061109625934,-0.5930379193698381,-0.3048833028226805,Vaccination Rate_Case Density,scatter,-0.6690971865988866,-1.0,-0.33819437319777323,,,,,,,,,
527,5,ba5ea6c0-4417-49ff-98b1-64bd5a79015d,5a8b1ee2000dab00018cc7cd,covid,-0.5579916719342872,-0.7244021329187771,-0.39158121094979736,Vaccination Rate_Death Rate,scatter,-0.42661807491929404,-0.6796539548683864,-0.17358219497020144,,,,,,,,,
528,0,c288dd4b-50cb-48ef-977b-83d3b755a168,5fc423b6e33a323a3ae59661,union,-0.16527788827700624,-0.3066974599803245,-0.023858316573688088,Union Membership Rate_State GDP Growth,uncertainty,0.19510456437282286,-1.0,1.0,,,,,,,,,
529,1,c288dd4b-50cb-48ef-977b-83d3b755a168,5fc423b6e33a323a3ae59661,union,-0.2689138356589788,-0.46103700700432165,-0.07679066431363579,Union Membership Rate_Poverty Rate,uncertainty,0.4730190655260931,-0.2792627643610564,1.0,,,,,,,,,
530,2,c288dd4b-50cb-48ef-977b-83d3b755a168,5fc423b6e33a323a3ae59661,union,0.1079902231504446,-0.029862869201831954,0.2458433155027211,Union Membership Rate_Unemployment Rate,uncertainty,0.26067481113971547,-0.22187087728055954,0.7432204995599907,,,,,,,,,
531,3,c288dd4b-50cb-48ef-977b-83d3b755a168,5fc423b6e33a323a3ae59661,union,0.22780534618024273,-0.010122331166257992,0.4657330235267434,Union Membership Rate_Median Income,uncertainty,-0.3409626316716144,-0.781531297562768,0.09960603421953884,,,,,,,,,
532,4,c288dd4b-50cb-48ef-977b-83d3b755a168,5fc423b6e33a323a3ae59661,union,-0.34901199811780614,-0.6478861274657615,-0.050137868769850824,Union Membership Rate_Proportion Uninsured,uncertainty,-0.2196607941365642,-0.4513037973389005,0.011982209065772187,,,,,,,,,
533,5,c288dd4b-50cb-48ef-977b-83d3b755a168,5fc423b6e33a323a3ae59661,union,0.005421715728949783,-0.27785888864490005,0.28870232010279984,Union Membership Rate_Income Inequality,uncertainty,-0.4015357508283763,-0.7611296319434298,-0.0419418697133227,,,,,,,,,
534,0,c288dd4b-50cb-48ef-977b-83d3b755a168,5fc423b6e33a323a3ae59661,covid,-0.29801125648351845,-0.6047434310076918,0.00872091804065489,Vaccination Rate_Test Positivity Ratio,uncertainty,0.18560739994780717,-0.20823560035344307,0.5794504002490575,,,,,,,,,
535,1,c288dd4b-50cb-48ef-977b-83d3b755a168,5fc423b6e33a323a3ae59661,covid,0.09405611629753419,-0.24426917914242502,0.43238141173749356,Vaccination Rate_Adverse Vaccination Events,uncertainty,0.23342743126460896,-0.30418723732209724,0.7710420998513152,,,,,,,,,
536,2,c288dd4b-50cb-48ef-977b-83d3b755a168,5fc423b6e33a323a3ae59661,covid,-0.1286583568875766,-0.41141393597112413,0.15409722219597088,Vaccination Rate_I.C.U. Capacity Ratio,uncertainty,0.33517774039471226,-0.01412921012590762,0.6844846909153322,,,,,,,,,
537,3,c288dd4b-50cb-48ef-977b-83d3b755a168,5fc423b6e33a323a3ae59661,covid,-0.2636922537796931,-0.7010648959403949,0.17368038838100852,Vaccination Rate_Case Density,uncertainty,0.1370205097805055,-0.27158634141372934,0.5456273609747404,,,,,,,,,
538,4,c288dd4b-50cb-48ef-977b-83d3b755a168,5fc423b6e33a323a3ae59661,covid,-0.3941285778712884,-0.6130570473553063,-0.17520010838727051,Vaccination Rate_Death Rate,uncertainty,-0.49971080220092073,-0.8244210026966012,-0.1750006017052405,,,,,,,,,
539,5,c288dd4b-50cb-48ef-977b-83d3b755a168,5fc423b6e33a323a3ae59661,covid,0.2627392983290002,-0.0008268459230454384,0.5263054425810456,Vaccination Rate_Infection Rate,uncertainty,-0.13500462822585652,-0.6042478566176204,0.33423860016590723,,,,,,,,,
540,0,4d16afdc-8c5d-4416-841f-589a52e5f1e6,5da88a6037d42100144928bd,union,-0.043237176585143144,-0.18781781750263266,0.10134346433234631,Union Membership Rate_Income Inequality,hop,0.07863753347815505,0.008652153154203424,0.14862291380210646,,,,,,,,,
541,1,4d16afdc-8c5d-4416-841f-589a52e5f1e6,5da88a6037d42100144928bd,union,0.10203091143713183,-0.7159941335914426,0.9200559564657063,Union Membership Rate_Unemployment Rate,hop,-0.09803535209985847,-0.2318732248532283,0.035802520653511305,,,,,,,,,
542,2,4d16afdc-8c5d-4416-841f-589a52e5f1e6,5da88a6037d42100144928bd,union,-0.6345548716608427,-1.0,-0.08701190300858291,Union Membership Rate_Proportion Uninsured,hop,-0.5237403727997743,-0.8174926789754482,-0.22998806662410048,,,,,,,,,
543,3,4d16afdc-8c5d-4416-841f-589a52e5f1e6,5da88a6037d42100144928bd,union,-0.5145381606987041,-1.0,-0.017011971253642455,Union Membership Rate_Poverty Rate,hop,-0.4386699186084884,-0.6128021634371983,-0.26453767377977866,,,,,,,,,
544,4,4d16afdc-8c5d-4416-841f-589a52e5f1e6,5da88a6037d42100144928bd,union,0.6433375874242211,0.28667517484844196,1.0,Union Membership Rate_Median Income,hop,0.3625210905500076,0.27011293625165056,0.4549292448483646,,,,,,,,,
545,5,4d16afdc-8c5d-4416-841f-589a52e5f1e6,5da88a6037d42100144928bd,union,-0.23378194587418438,-1.0,0.5324361082516311,Union Membership Rate_State GDP Growth,hop,0.1639235267492276,0.0538693474557308,0.27397770604272487,,,,,,,,,
546,0,4d16afdc-8c5d-4416-841f-589a52e5f1e6,5da88a6037d42100144928bd,covid,-0.8478636754470434,-1.0,-0.5404668105848123,Vaccination Rate_Death Rate,hop,-1.0,-1.0,-0.9113941457412991,,,,,,,,,
547,1,4d16afdc-8c5d-4416-841f-589a52e5f1e6,5da88a6037d42100144928bd,covid,-0.022795401148397287,-0.12640075305290388,0.08080995075610908,Vaccination Rate_Adverse Vaccination Events,hop,-0.4050680108115507,-0.5425588907887273,-0.26757713083437373,,,,,,,,,
548,2,4d16afdc-8c5d-4416-841f-589a52e5f1e6,5da88a6037d42100144928bd,covid,-0.3119989069513908,-0.7277860062760011,0.10378819237321935,Vaccination Rate_Case Density,hop,-0.20943191055556026,-0.32150094877298785,-0.09736287233813284,,,,,,,,,
549,3,4d16afdc-8c5d-4416-841f-589a52e5f1e6,5da88a6037d42100144928bd,covid,-0.5502541704881532,-0.9757380059757041,-0.12477033500060264,Vaccination Rate_I.C.U. Capacity Ratio,hop,-0.9837863997275091,-1.0,-0.8489782607690222,,,,,,,,,
550,4,4d16afdc-8c5d-4416-841f-589a52e5f1e6,5da88a6037d42100144928bd,covid,0.794586221039189,-0.7729788020115373,1.0,Vaccination Rate_Infection Rate,hop,-1.0,-1.0,-0.9251897630348933,,,,,,,,,
551,5,4d16afdc-8c5d-4416-841f-589a52e5f1e6,5da88a6037d42100144928bd,covid,-0.4306487414427449,-1.0,0.1387025171145102,Vaccination Rate_Test Positivity Ratio,hop,0.2758217786949988,-0.22408804091025725,0.7757315983002548,,,,,,,,,
552,0,0a667eb1-9d80-429f-83ec-141a45ffc6f3,60fe132a7b9300f21d60cf36,covid,-0.27859916183134453,-0.46364177005555773,-0.09355655360713122,Vaccination Rate_Case Density,uncertainty,-0.8103913908322247,-0.930894029057413,-0.6898887526070363,,,,,,,,,
553,1,0a667eb1-9d80-429f-83ec-141a45ffc6f3,60fe132a7b9300f21d60cf36,covid,-0.3580667090681686,-0.4600259627511849,-0.2561074553851524,Vaccination Rate_Test Positivity Ratio,uncertainty,-0.1860795626920193,-0.33709813813501416,-0.035060987249024456,,,,,,,,,
554,2,0a667eb1-9d80-429f-83ec-141a45ffc6f3,60fe132a7b9300f21d60cf36,covid,-0.17346271747945557,-0.30350119123273744,-0.043424243726173595,Vaccination Rate_I.C.U. Capacity Ratio,uncertainty,-0.30208663405346714,-0.4266538744344781,-0.17751939367245612,,,,,,,,,
555,3,0a667eb1-9d80-429f-83ec-141a45ffc6f3,60fe132a7b9300f21d60cf36,covid,-0.4729172372225672,-0.6521818234470826,-0.2936526509980517,Vaccination Rate_Death Rate,uncertainty,-0.5106277241224937,-0.702383916779866,-0.3188715314651214,,,,,,,,,
556,4,0a667eb1-9d80-429f-83ec-141a45ffc6f3,60fe132a7b9300f21d60cf36,covid,-0.060026486702229764,-0.1770482389282862,0.05699526552382683,Vaccination Rate_Infection Rate,uncertainty,-0.4055892530074854,-0.5196064426275406,-0.29157206338743014,,,,,,,,,
557,5,0a667eb1-9d80-429f-83ec-141a45ffc6f3,60fe132a7b9300f21d60cf36,covid,0.06868014510954978,-0.046870879520867936,0.18423116973996745,Vaccination Rate_Adverse Vaccination Events,uncertainty,-0.021165100022324967,-0.053657133925934575,0.011326933881284473,,,,,,,,,
558,0,0a667eb1-9d80-429f-83ec-141a45ffc6f3,60fe132a7b9300f21d60cf36,union,0.09423906636964574,-0.2206827436752014,0.40916087641449295,Union Membership Rate_Unemployment Rate,uncertainty,0.08882680714488189,-0.22521973763712871,0.40287335192689233,,,,,,,,,
559,1,0a667eb1-9d80-429f-83ec-141a45ffc6f3,60fe132a7b9300f21d60cf36,union,-0.21192613001303973,-0.3751294736664341,-0.0487227863596455,Union Membership Rate_Poverty Rate,uncertainty,0.17564655642561133,-0.17710135876052252,0.528394471611745,,,,,,,,,
560,2,0a667eb1-9d80-429f-83ec-141a45ffc6f3,60fe132a7b9300f21d60cf36,union,0.006396280490917672,-0.2404213524043533,0.2532139133861888,Union Membership Rate_State GDP Growth,uncertainty,0.16965061587188135,0.00445032347255081,0.33485090827121167,,,,,,,,,
561,3,0a667eb1-9d80-429f-83ec-141a45ffc6f3,60fe132a7b9300f21d60cf36,union,-0.35715394532836453,-0.5960544986964869,-0.1182533919602422,Union Membership Rate_Proportion Uninsured,uncertainty,-0.2597710797205401,-0.4782522355979826,-0.04128992384309754,,,,,,,,,
562,4,0a667eb1-9d80-429f-83ec-141a45ffc6f3,60fe132a7b9300f21d60cf36,union,0.4775638999510632,0.3444051149505103,0.6107226849516161,Union Membership Rate_Median Income,uncertainty,0.3626158302351037,0.21829644863227293,0.5069352118379344,,,,,,,,,
563,5,0a667eb1-9d80-429f-83ec-141a45ffc6f3,60fe132a7b9300f21d60cf36,union,0.010898987508910274,-0.09755666285049264,0.11935463786831324,Union Membership Rate_Income Inequality,uncertainty,-0.2552957682941868,-0.41013074616930784,-0.1004607904190658,,,,,,,,,
564,0,6f22c172-781f-4073-9028-2ebd4fc6636c,5f4af662edeb8515330d6405,covid,-0.08071045260550691,-0.17696089496491818,0.01553998975390436,Vaccination Rate_I.C.U. Capacity Ratio,uncertainty,-0.7545333553196789,-1.0,-0.42479762692822076,,,,,,,,,
565,1,6f22c172-781f-4073-9028-2ebd4fc6636c,5f4af662edeb8515330d6405,covid,0.2763489781115369,0.08086761867020997,0.47183033755286385,Vaccination Rate_Infection Rate,uncertainty,-0.4328255816541962,-0.8361305984766043,-0.029520564831788443,,,,,,,,,
566,2,6f22c172-781f-4073-9028-2ebd4fc6636c,5f4af662edeb8515330d6405,covid,-0.3171352174268198,-0.6391349177236592,0.004864482870019504,Vaccination Rate_Test Positivity Ratio,uncertainty,0.0395184945406013,-0.18780204972317976,0.2668390388043822,,,,,,,,,
567,3,6f22c172-781f-4073-9028-2ebd4fc6636c,5f4af662edeb8515330d6405,covid,-0.3009366406063379,-0.5542289025230116,-0.04764437868966409,Vaccination Rate_Death Rate,uncertainty,-0.7541172587302425,-1.0,-0.43173681717835816,,,,,,,,,
568,4,6f22c172-781f-4073-9028-2ebd4fc6636c,5f4af662edeb8515330d6405,covid,-0.27859010053251154,-0.4949125056842705,-0.062267695380752386,Vaccination Rate_Case Density,uncertainty,-0.6410139773883268,-0.8452830694026807,-0.4367448853739728,,,,,,,,,
569,5,6f22c172-781f-4073-9028-2ebd4fc6636c,5f4af662edeb8515330d6405,covid,0.1342445525941256,-0.07419481365527991,0.34268391884353133,Vaccination Rate_Adverse Vaccination Events,uncertainty,0.027767260455911158,-0.36248120072330764,0.4180157216351299,,,,,,,,,
570,0,6f22c172-781f-4073-9028-2ebd4fc6636c,5f4af662edeb8515330d6405,union,-0.14750738295114685,-0.48195799058351674,0.18694322468122326,Union Membership Rate_State GDP Growth,uncertainty,-0.0901636648262556,-1.0,0.8697923592207162,,,,,,,,,
571,1,6f22c172-781f-4073-9028-2ebd4fc6636c,5f4af662edeb8515330d6405,union,0.32523586317209197,0.10839951658810443,0.5420722097560795,Union Membership Rate_Median Income,uncertainty,0.19100404821478212,-0.22759722798142867,0.6096053244109927,,,,,,,,,
572,2,6f22c172-781f-4073-9028-2ebd4fc6636c,5f4af662edeb8515330d6405,union,-0.3182979146383458,-0.7290967084506599,0.0925008791739681,Union Membership Rate_Poverty Rate,uncertainty,-0.05953790603687836,-0.7941790771199644,0.6751032650462077,,,,,,,,,
573,3,6f22c172-781f-4073-9028-2ebd4fc6636c,5f4af662edeb8515330d6405,union,-0.025293965498795645,-0.2081773095571245,0.15758937855953348,Union Membership Rate_Income Inequality,uncertainty,-0.1868054227874278,-0.5179108800907193,0.1443000345158636,,,,,,,,,
574,4,6f22c172-781f-4073-9028-2ebd4fc6636c,5f4af662edeb8515330d6405,union,0.15722826807371737,-0.17042574860311172,0.4848822847505463,Union Membership Rate_Unemployment Rate,uncertainty,-0.0036364133589081304,-0.3913163325059968,0.38404350578818036,,,,,,,,,
575,5,6f22c172-781f-4073-9028-2ebd4fc6636c,5f4af662edeb8515330d6405,union,-0.3260010218049127,-0.5397452693134959,-0.11225677429632924,Union Membership Rate_Proportion Uninsured,uncertainty,-0.11868579204003954,-0.2653189055993377,0.027947321519258495,,,,,,,,,
576,0,97797af3-c20f-423d-8678-c2bb2d340d46,5fdfb7d6e1442280fc095a66,covid,-0.15494258226613877,-0.2273221367033258,-0.08256302782895175,Vaccination Rate_I.C.U. Capacity Ratio,uncertainty,-0.19521426174107853,-0.2957756431210687,-0.09465288036108843,,,,,,,,,
577,1,97797af3-c20f-423d-8678-c2bb2d340d46,5fdfb7d6e1442280fc095a66,covid,-0.2455628824852769,-0.4705740635385696,-0.020551701431984204,Vaccination Rate_Death Rate,uncertainty,-0.34742747755545555,-0.4133826162695424,-0.2814723388413689,,,,,,,,,
578,2,97797af3-c20f-423d-8678-c2bb2d340d46,5fdfb7d6e1442280fc095a66,covid,0.22477863922220442,0.07630295520060892,0.3732543232437999,Vaccination Rate_Adverse Vaccination Events,uncertainty,0.038845025593590155,0.006085638169647467,0.07160441301753284,,,,,,,,,
579,3,97797af3-c20f-423d-8678-c2bb2d340d46,5fdfb7d6e1442280fc095a66,covid,-0.18881169576273843,-0.2728083948326549,-0.10481499669282202,Vaccination Rate_Case Density,uncertainty,-0.1928239912765073,-0.3452505411056826,-0.04039744144733182,,,,,,,,,
580,4,97797af3-c20f-423d-8678-c2bb2d340d46,5fdfb7d6e1442280fc095a66,covid,-0.1770089131840003,-0.24985077578467013,-0.10416705058333037,Vaccination Rate_Infection Rate,uncertainty,-0.32529103869401976,-0.496341556554045,-0.15424052083399437,,,,,,,,,
581,5,97797af3-c20f-423d-8678-c2bb2d340d46,5fdfb7d6e1442280fc095a66,covid,-0.3466709198136972,-0.48742325168225203,-0.205918587945142,Vaccination Rate_Test Positivity Ratio,uncertainty,-0.18577942403937642,-0.32865428273127867,-0.042904565347474,,,,,,,,,
582,0,97797af3-c20f-423d-8678-c2bb2d340d46,5fdfb7d6e1442280fc095a66,union,-0.05572159213700956,-0.10168999077847629,-0.009753193495542822,Union Membership Rate_State GDP Growth,uncertainty,0.12319094098568617,0.07990093600460346,0.16648094596676888,,,,,,,,,
583,1,97797af3-c20f-423d-8678-c2bb2d340d46,5fdfb7d6e1442280fc095a66,union,-0.39089251566333005,-0.4917295649014193,-0.2900554664252409,Union Membership Rate_Poverty Rate,uncertainty,0.024326025129107753,-0.025910439113224326,0.07456248937143983,,,,,,,,,
584,2,97797af3-c20f-423d-8678-c2bb2d340d46,5fdfb7d6e1442280fc095a66,union,0.08435176527016397,0.03184446317090228,0.13685906736942566,Union Membership Rate_Unemployment Rate,uncertainty,-0.07601933328487087,-0.07639781090329034,-0.0756408556664514,,,,,,,,,
585,3,97797af3-c20f-423d-8678-c2bb2d340d46,5fdfb7d6e1442280fc095a66,union,-0.025273597125888225,-0.07185385882586992,0.02130666457409336,Union Membership Rate_Income Inequality,uncertainty,0.08225284350607476,0.024926887012305388,0.13957879999984368,,,,,,,,,
586,4,97797af3-c20f-423d-8678-c2bb2d340d46,5fdfb7d6e1442280fc095a66,union,-0.4111142973597688,-0.46505833831045734,-0.35717025640908023,Union Membership Rate_Proportion Uninsured,uncertainty,0.19423859219846373,0.10540686528896526,0.28307031910796243,,,,,,,,,
587,5,97797af3-c20f-423d-8678-c2bb2d340d46,5fdfb7d6e1442280fc095a66,union,0.25060834139915844,0.21179195447958876,0.28942472831872856,Union Membership Rate_Median Income,uncertainty,0.08656044295891596,0.01940420207690252,0.1537166838409294,,,,,,,,,
588,0,83f238fe-77cb-4db9-9b19-8045ec6f0a4f,5ac560359534ba0001c74715,union,0.18945291123692543,0.034484831818462514,0.34442099065538856,Union Membership Rate_Income Inequality,uncertainty,0.3549098105617752,0.1625168218182096,0.5473027993053408,,,,,,,,,
589,1,83f238fe-77cb-4db9-9b19-8045ec6f0a4f,5ac560359534ba0001c74715,union,0.2239300482768407,0.12161865348121981,0.3262414430724616,Union Membership Rate_Unemployment Rate,uncertainty,-0.24406516543302775,-0.3382505453070355,-0.14987978555902032,,,,,,,,,
590,2,83f238fe-77cb-4db9-9b19-8045ec6f0a4f,5ac560359534ba0001c74715,union,-0.28121821323246965,-0.39971408656287905,-0.1627223399020601,Union Membership Rate_Poverty Rate,uncertainty,-0.2022149978506284,-0.3213824307731703,-0.0830475649280864,,,,,,,,,
591,3,83f238fe-77cb-4db9-9b19-8045ec6f0a4f,5ac560359534ba0001c74715,union,-0.017124259845771095,-0.09977910786008315,0.06553058816854085,Union Membership Rate_Proportion Uninsured,uncertainty,0.247427513511435,0.14000437461745352,0.35485065240541624,,,,,,,,,
592,4,83f238fe-77cb-4db9-9b19-8045ec6f0a4f,5ac560359534ba0001c74715,union,0.41977551434926297,0.08443751439499336,0.7551135143035326,Union Membership Rate_State GDP Growth,uncertainty,0.14760544749332705,0.11506022169646468,0.1801506732901894,,,,,,,,,
593,5,83f238fe-77cb-4db9-9b19-8045ec6f0a4f,5ac560359534ba0001c74715,union,0.22060074532605212,-0.008332921355708178,0.4495344120078124,Union Membership Rate_Median Income,uncertainty,-0.1271155233294578,-0.3101203812486611,0.05588933458974554,,,,,,,,,
